Id,IsDeleted,MasterRecordId,AccountId,IsPersonAccount,LastName,FirstName,Salutation,Name,RecordTypeId,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,OtherAddress.city,OtherAddress.country,OtherAddress.geocodeAccuracy,OtherAddress.latitude,OtherAddress.longitude,OtherAddress.postalCode,OtherAddress.state,OtherAddress.street,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,MailingAddress,MailingAddress.city,MailingAddress.country,MailingAddress.geocodeAccuracy,MailingAddress.latitude,MailingAddress.longitude,MailingAddress.postalCode,MailingAddress.state,MailingAddress.street,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,CurrencyIsoCode,OwnerId,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CanAllowPortalSelfReg,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,IndividualId,ActivityMetricId,EDY_ORGCUSTOM__DB__c,EDY_ORGCUSTOM__Old_Title__c,External_ID__c,SDO_PA_Inclusive_Preferred_Name__c,SDO_PA_Inclusive_Pronouns__c,SDO_PA_Inclusive_TDD_TTY__c,SDO_PA_Preferred_Contact_Channel__c,SDO_Cust360_CSAT__c,SDO_Cust360_ChurnRisk__c,SDO_Cust360_Contact_Picture_URL__c,SDO_Cust360_Id__c,SDO_Cust360_Metric1__c,SDO_Cust360_Metric2__c,SDO_PA_Year_of_Birth__c,SDO_Service_Month_of_Birth__c,SDO_Service_Primary_Messaging_User__c,SDO_Service_SMS_Message__c,Notes__c,SDO_SFS_Rider_BotContext__c,SDO_SFS_Rider_Enabled__c,SDO_SFS_Rider_ServiceTerritory__c,et4ae5__HasOptedOutOfMobile__c,et4ae5__Mobile_Country_Code__c,SDO_Certification_Level_c__c,pi__Needs_Score_Synced__c,pi__Pardot_Last_Scored_At__c,pi__campaign__c,pi__comments__c,pi__conversion_date__c,pi__conversion_object_name__c,pi__conversion_object_type__c,pi__created_date__c,pi__first_activity__c,pi__first_search_term__c,pi__first_search_type__c,pi__first_touch_url__c,pi__grade__c,pi__last_activity__c,pi__notes__c,pi__pardot_hard_bounced__c,pi__score__c,pi__url__c,pi__utm_campaign__c,pi__utm_content__c,pi__utm_medium__c,pi__utm_source__c,pi__utm_term__c,Ptnr_Onbd_Fmwk__Onboarding_Plan__c,Ptnr_Onbd_Fmwk__Onboarding_Start_Date__c,Ptnr_Onbd_Fmwk__Onboarding_Status__c,Ptnr_Onbd_Fmwk__Role_Function__c,SDO_MAPS_Dataset_Split__c,SDO_MAPS_Days_Since_Last_Visit__c,SDO_MAPS_Tag_Contact__c,SDO_MAPS_Value_Tier__c,SDO_SFS_Tracker_BotContext__c,SDO_SCOM_OOA_Access__c,SDO_SCOM_OOA_Approver__c,SDO_SCOM_OOA_Budget_Limit__c,Tech_External_Knowledge_URL__c,Support_Tier__c,External_Web_SDR_URL__c,Use_Case__c,Process_Trigger_1__c,Demo_Record__c,Enriched__c,Unified_Individual_ID__c,Honorary_Title__c,Seniority__c,Account__c,Direct_Reports__c,Total_Reports__c,Tier__c,Background__c
003Ka00003svGj9IAE,FALSE,,001Ka000041yga8IAA,FALSE,Thrawn,Mitth'raw'nuruodo,Grand Moff,Mitth'raw'nuruodo Thrawn,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,789 Imperial Drive,Houston,TX,77001,USA,,,,[object Object],Houston,USA,,,,77001,TX,789 Imperial Drive,(555) 456-9012,,(555) 456-9013,,,,003Ka00003rtijYIAQ,mthrawn@example.com,Grand Admiral of Strategy,Executive,,,1968-09-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-21T00:03:54.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svGj9IAE,,,,,FALSE,,Contact.122,,,FALSE,Email,,,,,,,,,,,"Strategic mastermind with unparalleled analytical abilities and pattern recognition expertise. Specializes in competitive intelligence, market analysis, and predictive modeling through cultural and behavioral data interpretation.",,FALSE,,FALSE,US,Architect,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,4b94afde3803a0e9e6d0dfd587a0f71b,,Senior,HP Inc.,0,0,Basic,
003Ka00003svRhtIAE,FALSE,,001Ka000041ygbMIAQ,FALSE,Pyrite,Yield,Mr.,Yield Pyrite,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-8405,,,,,,,yield.pyrite@example.com,Senior Product Manager,Product,,,1984-04-10,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:41:01.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRhtIAE,,,,,FALSE,,Contact.527,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,77d80a4ea73d820c3e3780623f6a5ad5,,Mid,Costco Wholesale Corporation,0,0,Basic,
003Ka00003svReyIAE,FALSE,,001Ka000041ygbJIAQ,FALSE,Pierce,Kyle,Mr.,Kyle Pierce,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3105,,,,,,003Ka00003rtikcIAA,kyle.pierce@example.com,Systems Analyst,Operations,,,1976-05-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:35:07.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svReyIAE,,,,,FALSE,,Contact.376,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,fd7d0d2ee0ddf523682ce3497a3b6c25,,Mid,General Electric Company,0,0,Free,
003Ka00003svRPvIAM,FALSE,,001Ka000041yga5IAA,FALSE,Nguyen,Linda,Ms.,Linda Nguyen,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,3004 Revenue Road,Austin,TX,78704,USA,,,,[object Object],Austin,USA,,,,78704,TX,3004 Revenue Road,(555) 567-7004,,(555) 567-7005,,,,003Ka00003svRPsIAM,lnguyen@example.com,Chief Revenue Officer,Sales,,,1977-04-18,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T19:39:31.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRPvIAM,,,,,FALSE,,Contact.211,,,FALSE,SMS,,,,,,,,,,,Revenue growth executive with expertise in SaaS sales models and enterprise customer acquisition. Drives scalable sales processes and go-to-market strategies for technology products.,,FALSE,,FALSE,US,Expert,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,0871da8b9c60159bfe09705869a15c63,,Mid,Verde,0,0,Basic,
003Ka00003rtikfIAA,FALSE,,001Ka000041ygaGIAQ,FALSE,Jones,Sandy,Dr.,Sandy Jones,012Ka000001EVkoIAG,,Sedgwick,,,USA,,,,[object Object],Sedgwick,USA,,,,,,,900 N Broadview Ave,Wichita,KS,67208,USA,37.7026,-97.28,Zip,[object Object],Wichita,USA,Zip,37.7026,-97.28,67208,KS,900 N Broadview Ave,(261) 555-3205,(261) 555-0199,(261) 555-0188,,(261) 555-0191,(261) 555-0150,003Ka00003svRgpIAE,sjones@example.com,EVP Business Development,Business Development,,Referral,1969-05-01,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,2025-08-26,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003rtikfIAA,,,,,FALSE,,Contact.088,,He/Him/His,FALSE,Email,,,,,,,,,,,Operations manager with experience in supply chain optimization and process improvement. Expert in lean methodologies and efficiency enhancement.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,de02a430b4739861995aaf4b9080e2a6,,V-level,General Dynamics Corporation,0,0,Cancelled,
003Ka00003svRevIAE,FALSE,,001Ka000041ygbJIAQ,FALSE,Stone,Hannah,Mrs.,Hannah Stone,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3102,,,,,,003Ka00003rtikcIAA,hannah.stone@example.com,Inside Sales Rep,Sales,,,1978-06-05,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:35:07.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRevIAE,,,,,FALSE,,Contact.373,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,5679566d15ffeaf3bb5e20f1bc564913,,Mid,General Electric Company,0,0,Basic,
003Ka00003svGsSIAU,FALSE,,001Ka000041yga7IAA,FALSE,Purchase,Ray,Mr.,Ray Purchase,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,456 Shady Deal Avenue,Minneapolis,MN,55404,USA,,,,[object Object],Minneapolis,USA,,,,55404,MN,456 Shady Deal Avenue,(555) 345-9012,,(555) 345-9013,,,,003Ka00003rtijXIAQ,rpurchase@example.com,Agent of Procurement,Sales,,,1972-11-22,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-21T00:10:10.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003svGsSIAU,,,,,FALSE,,Contact.131,,,FALSE,Mobile Phone,,,,,,,,,,,Smooth-talking sales professional with questionable ethics and an uncanny ability to close deals through mysterious means. Specializes in high-pressure negotiations and competitive intelligence gathering.,,FALSE,,FALSE,US,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,d12b107680e64b80a8d9827cafee7e5a,,Mid,3M Company,0,0,Cancelled,
003Ka00003rtiknIAA,FALSE,,001Ka000041ygbXIAQ,FALSE,Hauck,Danielle,Ms.,Danielle Hauck,012Ka000001EVkoIAG,3418 Poplar Ave,Shelby,TN,38111,USA,,,,[object Object],Shelby,USA,,,,38111,TN,3418 Poplar Ave,3418 Poplar Ave,Shelby,TN,38111,USA,35.128579,-89.947756,Block,[object Object],Shelby,USA,Block,35.128579,-89.947756,38111,TN,3418 Poplar Ave,(219) 555-1644,(219) 555-0199,(219) 555-0188,219-777-9950,(219) 555-0191,(219) 555-0150,003Ka00003rtikpIAA,dhauck@example.com,Sales Manager,Sales,Dena Hamon,Marketing Event,1966-12-21,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,2025-08-01,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtiknIAA,,,,,FALSE,,Contact.051,,She/Her/Hers,FALSE,Email,,,,,,,,,,,Technical specialist with hands-on experience in system administration and customer support. Strong problem-solving skills and service delivery focus.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,e523fbe7a57b4b16feeb098a02382f93,,Mid,AmerisourceBergen Corporation,0,0,Free,
003Ka00003svRdmIAE,FALSE,,001Ka000041ygaJIAQ,FALSE,Harris,Katherine,Mrs.,Katherine Harris,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-1206,,,,,,003Ka00003rtikIIAQ,katherine.harris@example.com,Frontend Developer,Engineering,,,1988-06-18,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:33:41.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRdmIAE,,,,,FALSE,,Contact.332,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,0e78938d9af6e0c2db514c59fb7a5a7e,,Mid,Nationwide Mutual Insurance Company,0,0,Free,
003Ka00003svRhAIAU,FALSE,,001Ka000041ygaNIAQ,FALSE,Malachite,Mint,Mr.,Mint Malachite,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-6501,,,,,,,mint.malachite@example.com,Mobile Engineer,Engineering,,,1971-05-27,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:40:09.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRhAIAU,,,,,FALSE,,Contact.502,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,c9fb6dbee8bcccb5767a283288a45379,,Mid,Enterprise Products Partners L.P.,0,0,Basic,
003Ka00003svRgJIAU,FALSE,,001Ka000041ygaBIAQ,FALSE,Gold,Flux,Mr.,Flux Gold,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-5006,,,,,,,flux.gold@example.com,Growth Product Manager,Product,,,1994-01-02,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgJIAU,,,,,FALSE,,Contact.449,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,a57c88b07dd573ba1fba008afeec6015,,Mid,Apple Inc.,0,0,Premium,
003Ka00003svGt4IAE,FALSE,,001Ka000041ygaVIAQ,FALSE,Wilson,Jessica,Ms.,Jessica Wilson,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,1024 Design District,Mountain View,CA,94050,USA,,,,[object Object],Mountain View,USA,,,,94050,CA,1024 Design District,(555) 123-8901,,(555) 123-8902,,,,003Ka00003rtildIAA,jwilson@example.com,Senior UX Designer,Design,,,1986-06-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-21T00:16:44.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svGt4IAE,,,,,FALSE,,Contact.149,,,FALSE,SMS,,,,,,,,,,,"User experience designer with passion for creating intuitive, accessible digital experiences. Expert in design thinking, user research, prototyping, and usability testing methodologies.",,FALSE,,FALSE,US,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,081ce00f3bb1b50fca87c0f292456f3f,,Senior,Google LLC,0,0,Free,
003Ka00003svRQBIA2,FALSE,,001Ka000041ygbWIAQ,FALSE,Scott,Laura,Ms.,Laura Scott,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,4006 Communications Plaza,Denver,CO,80235,USA,,,,[object Object],Denver,USA,,,,80235,CO,4006 Communications Plaza,(555) 789-8006,,(555) 789-8007,,,,003Ka00003rtilZIAQ,lscott@example.com,Chief Marketing Officer,Marketing,,,1972-06-21,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T19:40:25.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRQBIA2,,,,,FALSE,,Contact.222,,,FALSE,Email,,,,,,,,,,,Marketing executive with expertise in corporate communications and brand management for investment firms. Leads thought leadership initiatives and stakeholder communication strategies.,,FALSE,,FALSE,US,Expert,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,66bb0c096d5e6b858ca6f9de73b78c48,,Mid,Damask Holdings,0,0,Basic,
003Ka00003svReqIAE,FALSE,,001Ka000041ygbKIAQ,FALSE,Murphy,Caleb,Mr.,Caleb Murphy,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3003,,,,,,,caleb.murphy@example.com,Email Marketing,Marketing,,,1973-02-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:35:07.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svReqIAE,,,,,FALSE,,Contact.368,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,cdaadd7ba04ddfe9330cd0c2698c1e1b,,Mid,Salesforce,0,0,Free,
003Ka00003rtijxIAA,FALSE,,001Ka000041ygbSIAQ,FALSE,Sato-Kato,Leo,Mr.,Leo Sato-Kato,012Ka000001EVkoIAG,3544 Wedo St,Clark,NV,89031,USA,,,,[object Object],Clark,USA,,,,89031,NV,3544 Wedo St,3544 Wedo St,Clark,NV,89031,USA,36.244188,-115.186797,Block,[object Object],Clark,USA,Block,36.244188,-115.186797,89031,NV,3544 Wedo St,(656) 555-4875,(656) 555-0199,(656) 555-0188,656-541-6935,(656) 555-0191,(656) 555-0150,,leo.satokato@example.com,Marketing Manager,Marketing,Stacey Slayden,Referral,1982-08-17,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,2025-07-31,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtijxIAA,,,,,FALSE,,Contact.056,,He/Him/His,FALSE,SMS,,,,,,,,,,,Marketing Manager specializing in campaign development and brand management. Strong analytical skills and experience with marketing automation platforms.,,FALSE,,FALSE,,Professional,FALSE,2020-06-30T14:53:17.000+0000,Email,,,,,2020-06-28T16:17:29.000+0000,2020-01-24T21:20:05.000+0000,,,,B-,2020-06-27T00:53:18.000+0000,,FALSE,129,http://pi.pardot.com/prospect/read?id=482853,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,f1ebc38d86dec549021bbed85678c70d,,Mid,ConocoPhillips,0,0,Free,
003Ka00003svRgmIAE,FALSE,,001Ka000041ygaGIAQ,FALSE,Diamond,Theta,Mx.,Theta Diamond,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-6101,,,,,,003Ka00003svRgpIAE,theta.diamond@example.com,Frontend Architect,Engineering,,,1976-09-19,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:39:52.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgmIAE,,,,,FALSE,,Contact.468,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,d67518536f19e5165fc61ca818c25d0d,,Mid,General Dynamics Corporation,0,0,Basic,
003Ka00003svRYEIA2,FALSE,,001Ka000041yga7IAA,FALSE,Lee,Ryan,Mr.,Ryan Lee,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0203,,,,,,003Ka00003rtijXIAQ,ryan.lee@example.com,Security Analyst,Security,,,1982-09-09,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:28.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYEIA2,,,,,FALSE,,Contact.255,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,42f795799dfe25fadf6b1b3d4c339b69,,Mid,3M Company,0,0,Premium,
003Ka00003svRYQIA2,FALSE,,001Ka000041yga5IAA,FALSE,Clark,Daniel,Mr.,Daniel Clark,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0307,,,,,,003Ka00003svRPsIAM,daniel.clark@example.com,Technical Writer,Product,,,1974-02-08,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:47.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYQIA2,,,,,FALSE,,Contact.263,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,d6db3486d38c3bc033a7e67e6b8dd9a8,,Mid,Verde,0,0,Free,
003Ka00003svRgCIAU,FALSE,,001Ka000041ygaaIAA,FALSE,Shaw,York,Mr.,York Shaw,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-4205,,,,,,003Ka00003rtikgIAA,york.shaw@example.com,Monitoring Engineer,Operations,,,1982-08-16,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:55.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgCIAU,,,,,FALSE,,Contact.442,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,c4ea8d49f641f193cb8d95327980c93e,,Mid,Ingram Micro Inc.,0,0,Premium,
003Ka00003svRgyIAE,FALSE,,001Ka000041ygbRIAQ,FALSE,Basalt,Aurora,Mx.,Aurora Basalt,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-6301,,,,,,,aurora.basalt@example.com,Data Engineer,Data Science,,,1993-06-25,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:39:52.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgyIAE,,,,,FALSE,,Contact.480,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,82778dffa835e85e6761b8bca197e69b,,Mid,Citigroup Inc.,0,0,Basic,
